family_id,expansion_level,is_seed,text,cats.SEED,cats.NOT_SEED
15795829,ANTISEED-manual,0,"Manufacture of ridge type semiconductor laser device

PURPOSE: To improve the yield by forming the first upper clad layer on an active layer and further the second upper clad layer on that and selectively etching only a contact layer and said second upper clad layer when forming a ridge part by etching.  
     CONSTITUTION: A substrate 10, a buffer 11, a lower clad layer 12, an active layer 13, the first upper clad layer 14, the second upper clad layer 15, and a contact layer 16 are grown in that order. Next, a resist film 17 is formed into a stripe form by photolithography and the ridge structure is formed by using etchant for selectively etching only the second upper clad layer 15. While leaving the resist film 17, an insulating film 18 is formed and the insulating film 18 on the ridge part is removed together with the resist film 17 by liftoff. A P-electrode 19 and an N-electrode 20 for ohmic contact are formed on the upper side of the contact layer 16 and the lower side of the substrate 10, respectively by vapor deposition. 
     COPYRIGHT: (C)1987,JPO&amp;Japio",0,1
54196455,ANTISEED-manual,0,"Epidermal sensor system and process

Epidermal electronics are sensors with mechanical properties matching human epidermis. Their manufacturing process includes photolithography and dry and wet etching within clean room facilities. The high cost of manpower, materials, photo masks, and facilities greatly hinders the commercialization potential of disposable epidermal electronics. In contrast, an embodiment of the invention includes a low cost, high throughput, bench top &#34;cut and paste&#34; method to complete the freeform manufacture of epidermal sensor system (ESS) in minutes. This versatile method works for many types of thin metal and polymeric sheets and is compatible with many tattoo adhesives or medical tapes. The resultant ESS is highly multimaterial and multifunctional and may measure ECG, EMG, skin temperature, skin hydration, as well as respiratory rate. Also, a stretchable planar coil made of serpentine ribbons can be used as a wireless strain gauge and/or a near field communication (NFC) antenna. Other embodiments are described herein.",0,1
46085229,ANTISEED-manual,0,"Patient-specific manufacturing of porous metal prostheses

A patient-specific porous metal prosthesis and a method for manufacturing the same are provided. The orthopaedic prosthesis may be metallic to provide adequate strength and stability. Also, the orthopaedic prosthesis may be porous to promote bone ingrowth.",0,1
26940037,ANTISEED-manual,0,"Recoating of stereolithographic layers

A stereolithography method and system for producing three-dimensional plastic objects by forming a plurality of thin layers of partially cured plastic material which are thin cross sections of the desired object. A layer of polymerizable resin is applied to a support surface and the excess is struck off, such as with a doctor blade (26), to form a smoothed layer. The smoothed layer is subjected to radiation in a predetermined pattern to form the cross-sectional layer into the desired shape. A plurality of layers are subsequently applied, leveled, then cured in the same manner to product the desired three-dimensional object. Apparatus for measuring the level of the fluid surface is also provided. Variations in the level of the fluid surface are detected and used to drive a pump, diaphragm or plunger (17) in order to maintain the fluid level.",0,1
45792179,ANTISEED-manual,0,"Light-diffusing resin composition, and ink, adhesive, sheet and moulded articles using the same

A problem to be solved by the present invention is to provide a light-diffusing resin composition having good optical properties.   The present invention is a light-diffusing resin composition comprising a light diffusing agent comprising (A) a resin binder and (B) a rutile type white needle-shaped or white columnar titanium oxide, and is for printing.",0,1
47914892,ANTISEED-manual,0,"Bicycle shoe and methods of manufacture

A novel bike shoe (and related methods of use and fabrication) and bike shoe/pedal system that allows the rider to either slide their foot in and out of the shoe while it remains attached to the pedal or mount/dismount from the pedal while wearing the shoe.",0,1
62168177,ANTISEED-manual,0,"The high-throughput preparation method of particles reiforced metal-base composition under a kind of low temperature solid-state

The invention belongs to field of composite material preparation, and in particular to the high-throughput preparation method of particles reiforced metal-base composition under a kind of low temperature solid-state.This method independently conveys different types of powder first with multiple powder feeders and is mixed to spray gun front end, and mixed-powder is ejected on matrix using the method for cold spraying and forms metal-base composites.Then the metal-base composites for spraying state is heat-treated, improves composite property.This method can go out powder speed by adjust powder feeder, the quick composition for changing composite material, so as to fulfill with Al 2 O 3 、SiC、B 4 C, the high-throughput preparation of the metal-base composites of bases such as Al, Ti, Ni, Cu of the enhancing of the particles such as TiC, Si.",0,1
63963499,ANTISEED-manual,0,"Metal manufacturing systems and methods using mechanical oscillation

Present embodiments include a system that includes a welding tool configured to receive a welding wire from a wire feeder, to receive welding power from a power source, and to supply the welding wire to a workpiece during a welding process. The system also includes a mechanical oscillation system configured to mechanically oscillate a structural component toward and away from the workpiece. The structural component is external to the wire feeder and the power source. The system further comprises control circuitry configured to control the welding power based on feedback relating to the welding process.",0,1
59973352,ANTISEED-manual,0,"Electronic circuit package

Disclosed herein is an electronic circuit package includes: a substrate having a power supply pattern; an electronic component mounted on a surface of the substrate; a mold resin covering the surface of the substrate so as to embed therein the electronic component; a laminated structure of a magnetic film and a metal film, the laminated structure covering at least an upper surface of the molding resin. The metal film is connected to the power supply pattern, and a resistance value at an interface between the magnetic film and the metal film is equal to or larger than 10 6 Ω.",0,1
60017998,ANTISEED-manual,0,"Small size block macromolecular material and its preparation and application that a kind of low hardening heat is quickly assembled

The small size block macromolecular material quickly assembled the present invention relates to a kind of low hardening heat and its preparation and application.Specifically, the invention discloses a kind of block copolymer, 120 DEG C of the glass transition temperature ＜ of the block copolymer.The invention also discloses the preparation method and application of the block copolymer.The block copolymer can realize excellent phase separation and quickly patterning under relatively low annealing temperature (such as 80 DEG C) and shorter annealing time (such as 30s), resolution ratio high (such as 5nm half pitch) photoengraving pattern is obtained through over etching, so as to provide a kind of brand-new means of photolithography for the further extension of Moore&#39;s Law, below 10nm, even 5nm (half pitch) semiconductor lithography is realized.",0,1
27752266,ANTISEED-manual,0,"Manufacturing method and product of microstructure probe card

A manufacturing method and its product of microstructure probe card are disclosed. The manufacturing method comprises: providing a substrate; etching a long groove-like cantilever space and a probe head space with one end recessed from the bottom space of the cantilever on certain positions of the substrate; electro-forming the cantilever and the probe head in the cantilever space and probe space; coating photoresist on the top surface of the substrate, and etching through the portion of photoresist corresponding to the portion of each cantilever away from one end of the probe head to form a void by photolithography; passivating an insulating seat plate on top of the photoresist, and forming a base space through the seat plate and connected to the cantilever by photolithography; electro-forming a probe base in the base space; removing the substrate and photoresist. The probe card manufactured by this method has the advantages of high probe density, and good contact, and is able to be applied for high-speed test.",0,1
8180195,ANTISEED-manual,0,"method for producing an artificial tooth.

",0,1
57886234,ANTISEED-manual,0,"Systems and methods for performing a surgical procedure

Systems and methods for performing a surgical procedure within a body cavity. The systems include a cannula having a tubular body with ports located at first and second ends thereof, wherein the second end is configured to be inserted into the cavity. The systems further include one or more tools configured to be inserted into the cannula through the ports on the first end, extend through the body of the cannula, and protrude from the ports on the second end. The tools each include a shaft with a working element on a distal end of the shaft, at least portions of which are capable of articulation relative to the shaft, rotation relative to the cannula, and are configured to perform tasks in the cavity. The working element may be produced with an additive manufacturing technique.",0,1
51014783,ANTISEED-manual,0,"Method for applying film on carrier part, involves introducing heat on film projection, where contactless heat entry takes place through infrared radiation or laser light and reducing film projection by heat entry

The invention relates to a method for applying a film to a carrier part, and to a carrier part provided with a film. First, a film is connected to a carrier part, the film being larger than its area of contact with the carrier part. The film is then trimmed. A film protrusion remains on the carrier part. Finally, heat is applied to the excess film remaining after trimming. The heat is applied to the carrier part without contact by infrared radiation or laser light.",0,1
66100680,ANTISEED-manual,0,"Titanium-based alloy member, method for manufacturing titanium-based alloy member, and product manufactured using titanium-based alloy member

To provide a heat-resistant titanium alloy member having high mechanical characteristics and high oxidation resistance under high temperature and having a small mechanical anisotropy, to provide a manufacturing method thereof and to provide a product manufactured using the alloy member.SOLUTION: The titanium-based alloy member is a titanium (Ti)-based alloy member which comprises as the main element titanium (Ti), includes at least 0.5 to 2.0 mass% of boron (B) and has fibrous TiB particles dispersed and precipitated in a polycrystalline matrix phase. The TiB particles have a major axis of 1 to 10 μm and a minor axis of 0.01 to 0.5 μm, has an aspect ratio of 2 to 1,000 and are precipitated in a crystallographically random direction in each crystal grain of the matrix phase.SELECTED DRAWING: Figure 4A",0,1
25854846,ANTISEED-manual,0,"Easily produced sun visor for cars

A vehicle sun visor is produced from a core and a textile covering, the latter being made first in the form of a pocket, turned, placed round the core, and closed off. At least two sheets of a fabric are laid together and their outer edges are ultra-conically welded together; when the resultant pocket has been turned and the core inserted, its opening is closed off by ultra-sonic welding again",0,1
50121751,ANTISEED-manual,0,"A kind of off normal integrally hoisting steel vestibule enters the method for position

The present invention relates to a kind of method that off normal integrally hoisting steel vestibule enters position, tighten to be sticked by upper chord outside the two ends hanger of existing steel vestibule and put one and be made up of power transmission girder steel and the frontrear stretchers be separately positioned on girder steel front and back sides, before and after having, left and right deviates to spacing and supporting steel vestibule the lateral limiting device that steel vestibule arranges function on an orthography lower position, steel vestibule is made to carry out ground composite assembly on the position limited by lateral limiting device, hanging mechanism carries out low latitude oblique lifting, avoid steel vestibule and obstruction below an orthography is set, off normal entirety is vertically up, not only solve existing setting below an orthography at steel vestibule and there is architectural barriers thing, affect a large difficult point of conventional construction, and decrease the freight volume of amount of high-altitude operation and dispersion, there is easy construction, operating efficiency is high, construction cost is low and guarantee construction quality, the advantage of safety in production, that one of large span vertical-lift steel construction piece construction technology is innovated greatly, there are very strong practicality and operability.",0,1
42074742,ANTISEED-manual,0,"Embedded thin film sensors and methods of embedding thin film sensors

An embedded sensor or other desired device is provided within a completed structure through a solid-state bonding process (e.g., by diffusion bonding) and/or through a dynamic bonding process (e.g., by brazing). The embedded sensor or other desired device is provided on a substrate through any know or later-developed method (e.g., a photolithography or conductive ink printing process). A cover is then bonded to the substrate using a solid-state bonding process and/or a dynamic bonding process. The solid-state bonding process and/or dynamic bonding process may include providing heat and/or pressure to the substrate, the cover and/or a bonding agent (e.g., a filler metal or alloy) to bond the substrate and the cover together.",0,1
15648912,ANTISEED-manual,0,"Manufacture of lateral transistor

PURPOSE: To economically form an emitter region and a collector region composed of low impurity concentration regions which surround high impurity concentration regions by a method wherein a silicon oxide film and a silicon nitride film are etched with etchants whose etching speeds for the respective films are different in one photolithography process.  
     CONSTITUTION: An impurity which has conductive type opposite to that of an epitaxial layer 3 is introduced to form a high impurity concentration emitter 8 and a high impurity concentration collector 9. A silicon nitride film 6 is etched with an etchant (for instance high-temperature phosphoric acid solution) whose etching speed for silicon nitride is significantly different from its etching speed for silicon oxide by utilizing an silicon oxide film 7, which has apertures drilled beforehand, as a mask. Then, the silicon oxide film 7 is etched entirely and a silicon oxide film 5 is etched by utilizing the silicon nitride film 6, which has apertures drilled beforehand, as a mask by an etchant (for instance fluorine hydride) whose etching speed for silicon oxide is extremely faster than its etching speed for silicon nitride. An impurity which has conductive type the same as that of the high impurity concentration emitter 8 and the high impurity concentration collector 9 is introduced to form a low impurity concentration emitter 10 and a low impurity concentration collector 11. 
     COPYRIGHT: (C)1987,JPO&amp;Japio",0,1
19338142,ANTISEED-manual,0,"How to form a fine contact window

As a method of forming a micro contact window, which is useful for fabricating a highly integrated semiconductor memory device, a photoresist pattern is formed on a semiconductor substrate using a general photolithography process, and then a material capable of increasing the volume of the photoresist is added to the contact window. A method for forming a micro contact window, characterized by reducing the area.",0,1
65628694,ANTISEED-manual,0,"Method for manufacturing a welding wire

Method for manufacturing a welding wire, the welding wire (10) comprising a welding wire base body (11), comprising manufacturing at least one part of the welding wire base body (11), particularly the complete welding wire base body (11), via at least one additive manufacturing process.",0,1
26365312,ANTISEED-manual,0,"Sheet laminate molding method and apparatus

A first plastic film (90) cut into an effective region (V1) constituting a three-dimensional object and unnecessary regions (U1) not constituting three-dimensional objects is provided, and a second plastic film (94) is supplied to a position above the first plastic film (90). A photosetting bonding agent (96) is applied to the lower surface of the second plastic film (94), and the portions (96a) corresponding to the sum of the unnecessary regions (U1, U2) of the first and second plastic films are cured with the other portion (96b) left uncured. The first and second plastic films are then bonded to each other by applying light to the uncured layer (96b) so as to cure the same. The second plastic film (94) is then cut into an effective region (V2) and unnecessary regions (U2). By repeating these steps, plastic films are laminated in order, to mold a three-dimensional object.",0,1
10707369,ANTISEED-manual,0,"Improvement in metallurgical processes and furnaces for Implementation of these processes

",0,1
40284541,ANTISEED-manual,0,"The method of forming female screw using powdered metal

The present invention relates to a screw molding method using a powder injection molding, and more particularly to a female screw molding method using a powder injection molding that can be integrally molded to the molding without a separate process in the metal or ceramic powder injection molding. will be. 
     To this end, the present invention is to form a metal powder mixture (mixture) by mixing the metal powder or ceramic powder 75 ~ 95wt.% And the binder 5 ~ 25wt.%, To form a female screw using the metal powder or ceramic mixture Forming a green part by injecting the mold at a high pressure into a mold, extracting the injection molded product using a solvent, and using a debinding kiln at room temperature using a debinding kiln. Removing the binder at ˜1,000 ° C., obtaining a finished product having a screw formed by sintering the degreased brown part to a sintering temperature (1,200 to 1,800 ° C.) of the metal and ceramic powder. It is characterized by.",0,1
3888216,ANTISEED-manual,0,"Consolidated porous metal fibre membrane

The invention relates to a consolidated porous metal fiber fleece (1) in which the fibers (2) in their mutual contact zones are at least partly consolidated by mechanical entanglement and at least outside these contact zones substantially retain their unconsolidated original surface relief (3). It also concerns a process for its manufacture.",0,1
72191613,ANTISEED-manual,0,"Phosphogypsum filled plastic modified particle and preparation method thereof

The invention discloses phosphogypsum-filled plastic modified particles and a preparation method thereof. The preparation method comprises the first step of preparing the phosphogypsum powder, the second step of carrying out surface activation treatment on the phosphogypsum powder, and the third step of carrying out granulation to obtain the modified granules of the phosphogypsum filled plastics. The preparation method of the phosphogypsum-filled plastic modified particle improves the utilization value of phosphogypsum, changes waste into valuable, can reduce environmental pollution, and the plastic product produced by the material has good quality and strong oxidation resistance.",0,1
54056613,ANTISEED-manual,0,"Carbon fiber reinforced thermoplastic composition, carbon fiber reinforced thermoplastic using the same and manufacturing method thereof

The present invention relates to a carbon fiber-reinforced thermoplastic resin composition, a carbon fiber-reinforced thermoplastic resin molded article using the carbon fiber-reinforced thermoplastic resin composition, and a method of manufacturing the same. More specifically, the present invention relates to a carbon fiber- A carbon fiber-reinforced thermoplastic resin composition using the carbon fiber-reinforced thermoplastic resin composition and a method for manufacturing the same, which can be used for parts requiring various mechanical strength by maintaining good mechanical properties of the carbon fiber-reinforced thermoplastic resin composition, .",0,1
27251234,ANTISEED-manual,0,"Apparatus for manufacture of multiple glazings with seals made of plastics

",0,1
38596062,ANTISEED-manual,0,"Method for extracting shape information

",0,1
17243990,ANTISEED-manual,0,"Manufacture of semiconductor device

PURPOSE:To eliminate the dispersion in gate electrode dimension improving the resistance to dry-etching process as well as pattern transfer rate up to 95% by a method wherein dual layer comprising aluminium and silicon nitride layers are utilized as a spacer. CONSTITUTION:A specified region on a semiinsulating GaAs substrate 1 containing Cr etc. is ion implanted with silicon to form a working layer 2 around 3.000Angstrom  thick with impurity concentration of 10&lt;17&gt;cm&lt;-3&gt;. Next a tungsten silicide layer 3 around 4.500Angstrom thick is formed utilizing sputtering process and then an aluminium layer 4 around 1.000Angstrom  thick is formed further forming a nitride silicon layer around 1.000Angstrom  thick utilizing CVD process etc. Finally a photo-resist film 6 is spin-coated to be removed out of a prospective gate electrode forming region utilizing photolithography.",0,1
17991674,ANTISEED-manual,0,"Multilayer interconnection for semiconductor integrated circuit and its manufacture

(57) [Summary] [Purpose] The interlayer insulating film leaves a stepped portion corresponding to the unevenness of the base, and keeps the distance to the base uniform, and the stepped portion is covered with a light reflection preventing layer to realize accurate photolithography. [Structure] A MOS transistor is formed in an element region surrounded by a field insulating film 12 on a semiconductor substrate 11. 13 is a gate insulating film, 14 is a source / drain region, 15 is a gate electrode, and a wiring 16 for the gate of another transistor is provided on the field insulating film 12. An interlayer insulating film 17 covers the semiconductor underlayer. The interlayer insulating film 17 is laminated from the base to a substantially uniform thickness, and has a step portion 18 depending on the unevenness of the base. Contact holes 19 connected to partial regions of the source / drain regions 14 and the wirings 16 are formed at predetermined positions of the interlayer insulating film 17 having the step portion 18, and the selectively grown metal 20 is embedded in the contact holes 19. Be done. The metal 20 is connected to the wiring layer 21 formed on the interlayer insulating film 17.",0,1
17760844,ANTISEED-manual,0,"Production of thin film magnetic head

PURPOSE:To eliminate the need for cutting and additional polishing of magnetic poles by aligning magnetic pole parts, then separating the magnetic pole parts by an etching technique as semiconductor photolithography is used in production of the thin-film magnetic head. CONSTITUTION:This process includes a stage for using a single crystal material as a substrate for the thin-film head and forming the magnetic pole parts 4a by etching a thin-film permanent magnet 4b formed on this single crystal substrate and a stage for aligning the magnetic pole parts separating the magnetic pole parts by anisotropically etching the single crystal substrate. There is no need for executing the cutting and additional polishing of the magnetic poles to be executed in the production of the conventional thin-film heads and the magnetic pole parts are aligned with high accuracy. Mass production is thus possible.",0,1
37230618,ANTISEED-manual,0,"Organic electro luminesence display and the fabrication method thereof

An organic electroluminescent device and a method for manufacturing the same are disclosed. The present invention comprises the steps of preparing a transparent substrate; and forming a patterned anode electrode for each of the red, green, and blue regions on the substrate; And, red, green, organic polymer material on the anode electrode Forming a blue organic light emitting film by a spin coating method and a photolithography process; and forming a cathode electrode on the organic light emitting film, wherein the organic polymer material of red, green, and blue is subjected to a photolithography process. By forming by means of this, a process of additionally installing a color filter or a process of blending red, green, and blue organic polymer materials is unnecessary.",0,1
58470571,ANTISEED-manual,0,"Mould flattens

The utility model relates to a mould flattens is fit for the process that flattens during the door check is done among the railway traffic equipment, and the mould flattens who uses on specific special -shaped curved surface rapid prototyping machine of saying so belongs to metal panel beating processing technology field. It includes connecting seat, last connecting block, lower connecting block and die head, and the connecting seat lower extreme passes through bolted connection and goes up the connecting block, goes up the connecting block lower extreme and connects gradually down connecting block and die head through the bolt. The die head middle part is equipped with through the groove, and the die head lower extreme is equipped with presses planar end surface. Press planar end surface including the leading end face, transition terminal surface, pressure planar end surface and the ejection of compact terminal surface that from left to right set gradually. The utility model has the advantages of simple and compact structure, rationally, having utilized the progressive principle of a plurality of inclined planes combination back formation in the design ingeniously, having formed gradually when making the work piece take shape, the workpiece surface that consequently takes shape smoothly, does not have the vestige to the noise is lower in manufacturing process, and the working process is free and relaxed.",0,1
57072980,ANTISEED-manual,0,"Lateral diffusion metal oxide semiconductor field effect transistor and method of manufacturing the same

A lateral diffusion metal oxide semiconductor field effect transistor and a method for manufacturing the same are provided. The method includes providing a wafer in which a first N well (22), a first P well (24) and a channel region shallow trench isolation structure (42) are formed, and growing a high temperature oxide film on the surface of the wafer. And performing photolithography and dry etching on the high-temperature oxide film, leaving a thin layer as an etching buffer layer, performing wet etching, and removing the etching buffer layer in a region not covered with the photoresist, Forming a mini-oxide layer (52); performing photolithography and ion implantation to form a second N well (32) in the first N well and a second P well (34) in the first P well; And polysilicon gate (62) and gate oxidation on the wafer surface Forming a, by performing the injection of photolithography and N-type ions, and forming a drain (72) and source (74). [Selection] Figure 1",0,1
62089085,ANTISEED-manual,0,"Personalized bolus for compensating thickness of chest wall and method of manufacturing the same

The customized bolus for correcting the thickness of the chest wall has a first surface having a shape corresponding to the outer surface of the affected part of the patient and a shape corresponding to the inner surface of the chest wall of the patient, . The customized bolus corrects the thickness of the chest wall of the patient.",0,1
60332230,ANTISEED-manual,0,"A kind of bionical non-homogeneous structural bio-vitric support and preparation method thereof

The invention discloses a kind of bionical non-homogeneous structural bio-vitric support and preparation method thereof.The preparation method includes step：（1）The structure of bionical non-homogeneous structural；（2）The preparation of bionical non-homogeneous structural bio-vitric support.The bionical non-homogeneous structural bio-vitric support of the present invention has the network skeleton structure of three-dimensional communication, has good mechanical strength, biocompatibility and bioactivity, while can be biodegradable, and compression strength reaches 4.55 ~ 8.01MPa, and porosity reaches 65% ~ 85%.The bionical non-homogeneous structural bio-vitric support of the present invention meets the requirement for providing tissue defect site support, and the gradient pore structured structure of the three-dimensional communication possessed not only improve cell propagation, migration, be advantageous to again blood vessel grow into and the discharge of nutrient delivery and discarded object.Preparation method of the present invention is simple and practical, and technological parameter is easy to control, and large-scale production can be achieved.",0,1
55708258,ANTISEED-manual,0,"Hardfacing repair process used for hot continuous rolling pinch roll

The invention provides a hardfacing repair process used for a hot continuous rolling pinch roll. The hardfacing repair process comprises the following steps: turning an out-of-work roll surface in a roll part to a clinical use size, clamping the roll part into an automatic surfacing machine tool to preheat, preserving the heat for later welding after preheating, and keeping a welding temperature in a follow-up welding process; adopting a flux-cored wire and soldering flux to carry out submerged arc surfacing on a base body of the roll part to obtain a transition layer, which is high in binding strength with the base body and a cover layer; adopting the flux-cored wire and the soldering flux to carry out surfacing on the transition layer to obtain the cover layer, and reserving processing allowance of the cover layer; and introducing the roller part subjected to surfacing into an annealing furnace to carry out integral tempering; and carrying out finish processing on the roll part subjected to the tempering according to the dimension and the precision of the original roll part. The repair process provided by the invention is low in cost, is good in quality controllability, has relative cost performance advantages, and can be popularized and applied to hardfacing repair or composite manufacturing of other hot rolling functional rolls or transmission roll paths.",0,1
63745653,ANTISEED-manual,0,"A kind of environmentally-friendly plastic and preparation method thereof

The invention discloses a kind of environmentally-friendly plastic and preparation method thereof, environmentally-friendly plastic is made of resin raw material, compatilizer, toughener, fire retardant, antioxidant and ultraviolet screener, and dispensing percentage is：Resin raw material 50%~85%；Compatilizer 3%~6%；Toughener 5%~10%；Fire retardant 10%~15%；Antioxidant 1%~5%；Ultraviolet screener 0.2%~0.8%, toughener are made of EP rubbers, pentaerythritol stearate, antiaging agent, polyurethane and acrylonitrile butadiene styrene copolymer.The present invention adds toughener, fire retardant and ultraviolet screener in resin raw material; the feature of environmental protection, whole obdurability, anti-flammability and ability and ultraviolet resistance of this plastic products can be improved; avoid pollution of the waste plastic to environment; meet the demand of Environmental protection; its raw material is easy to get simultaneously; simple production process can effectively improve the competitiveness of enterprise.",0,1
63534682,ANTISEED-manual,0,"Wear ring inside and outside wall automatic resurfacing welding machine and control system

The present invention relates to a kind of wear ring inside and outside wall automatic resurfacing welding machine and for the control system of wear ring inside and outside wall automatic surfacing.The former includes electric cabinet, spindle box, quickly positions scroll chuck, welding gun, horizontal feed mechanism, vertical lifting mechanism, column, wire feeder, welding wire, the source of welding current, pedestal, touch screen, the latter includes electric cabinet, be arranged in spindle box in for control quickly the spindle motor of positioning scroll chuck rotating speed, be arranged in horizontal feed mechanism in for controlling the X-axis stepper motor of welding gun side-to-side movement, being arranged in the y-axis stepper motor, wire feeder, the source of welding current, cooling water tank, the touch screen that are moved up and down in vertical lifting mechanism for controlling slide plate.Inside and outside diameter built-up welding and the surface frame weld ddge that wear ring can be disposably completed using the present invention, can not only effectively improve product technology performance, but also be greatly improved production efficiency, therefore, be widely used in the inside and outside diameter two sides of annular work piece and various welding procedures.",0,1
24897391,ANTISEED-manual,0,"Extrusion freeform fabrication of soybean oil-based composites by direct deposition

Composite formulations useful in the production of objects by the solid freeform fabrication method comprise (A) an epoxidized drying oil (primary resin); (B) a curing agent; (C) a fibrous filler; (D) a thixotropic agent and optionally (E) a secondary resin. These composites are characterized by unique physical properties including enhanced biodegradability.",0,1
15750005,ANTISEED-manual,0,"Manufacture of mos integrated circuit device

PURPOSE: To realize, in one photolithography process, a double structure of source and drain consisting of low-concentration and high-concentration layers essential for a MOS device having a high dielectric strength and to shorten the manufacturing process of a wafer, by positively utilizing the side etching of a gate electrode film.  
     CONSTITUTION: A thermal oxide film 5 is grown on one surface of a silicon semiconductor substrate 1. Then, aluminium 9 for gate electrode film is adhered on the whole surface thereof. Patterns of a photoresist 2 having a high concentration are formed for selectively etching the aluminium 9. The aluminium 9 is selectively wet-etched by using the photoresist 2 as a mask. The aluminium 9 is also side etched due to the isotropy of the wet etching. After finishing the wet etching, ions are implanted by using the photoresist as a mask to form a high-concentration layer 7. The photoresist is then peeled off, and ions are implanted by using the aluminium 9 as a mask to form a low-concentration layer 8. In this manner, source and drain regions having a double structure consisting of the low-concentration and high-concentration layers 8 and 7 can be obtained. 
     COPYRIGHT: (C)1987,JPO&amp;Japio",0,1
49883669,ANTISEED-manual,0,"Servo valves

A servo valve (1) for use with an actuator. The servo valve comprises a first set of internal ports (4) including a first inlet port (4a), a first outlet port (4c), a first A-control port (4b) and a first B-control port (4d) and a second set of internal ports (5) including a second inlet port (5a), a second outlet port (5c), a second A-control port (5b) and a second B-control port (5d). The valve (1) is arranged and configured such that in use each internal port (4, 5) is in fluid communication with the actuator.",0,1
67481536,ANTISEED-manual,0,"Mounting clamp element for fastening and arranging pipe, hose or sheathed cables

The invention relates to a fastening clamp element for fastening and arranging pipe, hose or sheathed cables, comprising at least one handle body, wherein the handle body is adapted and provided that by, in particular manual, gripping the handle body, the mounting clamp element on the pipe or hose lines can be fastened and comprising at least one mounting body, wherein the mounting body is formed with a mounting base body, wherein at least one outer surface of the mounting base body at least in places a mounting contact layer is applied, wherein the mounting contact layer at least in places forms the mounting inner surface and further wherein the mounting contact layer with another, in particular a Shore D scale softer, material is formed as the mounting base body.",0,1
24038315,ANTISEED-manual,0,"High chromium content welding material to improve resistance of corrosion method and device

A low pressure steam turbine and generator low alloy steel disc rotors with extended useful life properties. A ring member of the disc rotor has disposed on it multiple weld layers of ferrous material, forming a weld region. The ring member is made of a low alloy ferrous metal alloy having less than about six weight percent alloying ingredients including chromium. The chromium content of the weld region increases overall from a portion of the weld region adjacent to the ring member to a portion of the weld region farthest from the ring member. This general increase is accomplished using weld metal of a single chromium concentration of between 9% and 17% chromium and varying the welding parameters.",0,1
41135230,ANTISEED-manual,0,"Electronic component module and method of manufacturing the electronic component module

An electronic component module includes a circuit substrate including surface mount components mounted thereon, a resin layer embedding the surface mount components, and a conductor layer provided on a surface of the resin layer, wherein a conductive post is provided on the surface mount component, and an external electrode having a ground potential provided on the surface mount component is conductively connected to the conductor layer through the conductive post, whereby the conductor layer defines a shielding layer.",0,1
42682917,ANTISEED-manual,0,"Method of making ohmic contacts in thin-film devices on amorphous undoped semiconductors

FIELD: physics, semiconductors. 
     SUBSTANCE: invention relates to electronic engineering and can be used in making ohmic contacts in thin-film field-effect transistors, memory elements, solar cells based on undoped amorphous hydrogenated silicon or other amorphous semiconductors. The method of making ohmic contacts in thin-film devices on undoped amorphous semiconductors involves depositing a semiconductor film onto a substrate, formation of a masking dielectric layer, photolithography for opening windows in the dielectric layer and sputtering metal electrodes with subsequent photolithography on the metal. Immediately before sputtering the metal electrodes, the semiconductor film undergoes ion bombardment with inert gas ions, e.g. argon, through windows opened in the dielectric layer. 
     EFFECT: method avoids thermal annealing at hydrogen effusion temperature, which may affect electrophysical parametres of the film of amorphous semiconductor, and enables formation of a &#34;broken&#34; layer on the metal-semiconductor junction to create surface ohmic contacts to film-type undoped amorphous semiconductors. 
     4 dwg",0,1
15322435,ANTISEED-manual,0,"Substrate for optical writing head

(57) [Abstract] [Objective] By forming the insulating light-shielding layer 12 on the transparent substrate 10, an expensive photomask is not required, and a photolithography process that requires highly accurate alignment is simplified. , Forming phosphor pixels that emit light without uniform crosstalk. A transparent electrode 14 is formed on the translucent substrate 10 in correspondence with the installation position of the phosphor pixel 20, and an insulating light-shielding layer 12 having an opening corresponding to the installation position of the phosphor pixel 20 and its shape. Is installed.",0,1
13890998,ANTISEED-manual,0,"Three-dimensional optical waveguide device having branching and coupling part

PURPOSE:To increase the branching angle of a branching and coupling part and to minimize the loss of light by forming a recess which is increasingly deeper toward the central part along the optical waveguide part for branching and coupling to the periphery of said optical waveguide. CONSTITUTION:The entire part of the three-dimensional optical waveguide can be prepd. by a technique consisting mainly of photolithography. The three- dimensional optical waveguide of an embedment type is formed by diffusing thermally and selectively Ti onto the surface of a substrate 1. Only the periphery of the Y-shaped optical waveguide part 10 for branching and coupling of such optical waveguide is formed to the recess 20 by etching, by which the part 10 is formed as the ridge type optical waveguide. The recess 20 is formed increasingly deeper toward the center along the part 10 and has the specified depth in the central part. The part 10 is therefore continuously deformed from the embedment type to the ridge type optical waveguide. Since an electron beam depicting method can be adopted, the working with high accuracy is possible. The top end of the branched part is sharp-angled and the loss of light is minimized without the generation of mode conversion.",0,1
